,_id,timestamp,device_id,bssid,ssid,security,frequency,rssi,label
171,172,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:81,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
172,173,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-75,
173,174,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-75,
174,175,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:82,MatiesWifi,[ESS],2412,-81,
175,176,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:03,Clickers,[ESS],2412,-88,
176,177,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:01,MatiesWifi,[ESS],2412,-87,
177,178,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:81,Clickers,[ESS],2412,-74,
178,179,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:83,eduroam,[WPA2-EAP-CCMP][ESS],2412,-75,
179,180,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:63,Secure,[WPA2-EAP-CCMP][ESS],2412,-78,
180,181,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-73,
181,182,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:82,MatiesWifi,[ESS],2412,-75,
182,183,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:20,Clickers,[ESS],2462,-83,
183,184,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:61,Clickers,[ESS],2412,-79,
184,185,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:62,MatiesWifi,[ESS],2412,-82,
185,186,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-72,
186,187,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-76,
187,188,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:00,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
188,189,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-83,
189,190,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,04:46:65:8d:4a:88,AndroidAP,[WPA2-PSK-CCMP][ESS],2462,-94,
190,191,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-73,
191,192,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-87,
192,193,1411636916899.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:61,Clickers,[ESS],2412,-87,
193,194,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-56,
194,195,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a1,eduroam,[WPA2-EAP-CCMP][ESS],2462,-88,
195,196,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-83,
196,197,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-68,
197,198,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a3,Secure,[WPA2-EAP-CCMP][ESS],2462,-74,
198,199,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a2,Clickers,[ESS],2412,-68,
199,200,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:20,Clickers,[ESS],2437,-73,
200,201,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a2,Clickers,[ESS],2462,-77,
201,202,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:23,eduroam,[WPA2-EAP-CCMP][ESS],2437,-73,
202,203,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:94:e4:6a:20:d3,sterg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2437,-67,
203,204,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a0,MatiesWifi,[ESS],2412,-69,
204,205,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:c1:40:94:0c:91,Bitfy,[ESS],2437,-82,
205,206,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a0,MatiesWifi,[ESS],2412,-82,
206,207,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:80,Clickers,[ESS],2412,-76,
207,208,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-78,
208,209,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:03,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
209,210,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-86,
210,211,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:83,Secure,[WPA2-EAP-CCMP][ESS],2412,-81,
211,212,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:81,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
212,213,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-76,
213,214,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-89,
214,215,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:82,MatiesWifi,[ESS],2412,-81,
215,216,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:03,Clickers,[ESS],2412,-88,
216,217,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:01,MatiesWifi,[ESS],2412,-84,
217,218,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:81,Clickers,[ESS],2412,-74,
218,219,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:83,eduroam,[WPA2-EAP-CCMP][ESS],2412,-75,
219,220,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:63,Secure,[WPA2-EAP-CCMP][ESS],2412,-78,
220,221,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-73,
221,222,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:82,MatiesWifi,[ESS],2412,-82,
222,223,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:20,Clickers,[ESS],2462,-83,
223,224,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:61,Clickers,[ESS],2412,-79,
224,225,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:62,MatiesWifi,[ESS],2412,-77,
225,226,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-88,
226,227,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-80,
227,228,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:00,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
228,229,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-80,
229,230,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,04:46:65:8d:4a:88,AndroidAP,[WPA2-PSK-CCMP][ESS],2462,-94,
230,231,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-73,
231,232,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-87,
232,233,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:61,Clickers,[ESS],2412,-87,
233,234,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-69,
234,235,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-79,
235,236,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:60,Secure,[WPA2-EAP-CCMP][ESS],2412,-85,
236,237,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:23,eduroam,[WPA2-EAP-CCMP][ESS],2462,-86,
237,238,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:63,eduroam,[WPA2-EAP-CCMP][ESS],2412,-87,
238,239,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-81,
239,240,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e3,MatiesWifi,[ESS],2412,-81,
240,241,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a2,Clickers,[ESS],2412,-82,
241,242,1411636963169.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:62,MatiesWifi,[ESS],2412,-86,
242,243,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-54,
243,244,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a1,eduroam,[WPA2-EAP-CCMP][ESS],2462,-88,
244,245,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-83,
245,246,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a1,eduroam,[WPA2-EAP-CCMP][ESS],2412,-68,
246,247,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a2,Clickers,[ESS],2412,-68,
247,248,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:20,Clickers,[ESS],2437,-73,
248,249,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:23,eduroam,[WPA2-EAP-CCMP][ESS],2437,-71,
249,250,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:94:e4:6a:20:d3,sterg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2437,-79,
250,251,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a0,MatiesWifi,[ESS],2412,-76,
251,252,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:c1:40:94:0c:91,Bitfy,[ESS],2437,-82,
252,253,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a0,MatiesWifi,[ESS],2412,-87,
253,254,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-85,
254,255,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:03,eduroam,[WPA2-EAP-CCMP][ESS],2412,-84,
255,256,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-86,
256,257,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:83,Secure,[WPA2-EAP-CCMP][ESS],2412,-81,
257,258,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-76,
258,259,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-89,
259,260,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:01,MatiesWifi,[ESS],2412,-84,
260,261,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:82,MatiesWifi,[ESS],2412,-89,
261,262,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:62,MatiesWifi,[ESS],2412,-77,
262,263,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-88,
263,264,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-80,
264,265,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-80,
265,266,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-73,
266,267,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:61,Clickers,[ESS],2412,-87,
267,268,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-74,
268,269,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-79,
269,270,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:60,Secure,[WPA2-EAP-CCMP][ESS],2412,-85,
270,271,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:23,eduroam,[WPA2-EAP-CCMP][ESS],2462,-88,
271,272,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:63,eduroam,[WPA2-EAP-CCMP][ESS],2412,-87,
272,273,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-81,
273,274,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e3,MatiesWifi,[ESS],2412,-78,
274,275,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a2,Clickers,[ESS],2412,-86,
275,276,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:62,MatiesWifi,[ESS],2412,-86,
276,277,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:12:c2,MatiesWifi,[ESS],2462,-88,
277,278,1411637003090.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:12:c1,Clickers,[ESS],2462,-89,
278,279,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-51,
279,280,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a1,eduroam,[WPA2-EAP-CCMP][ESS],2462,-92,
280,281,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:20,Clickers,[ESS],2437,-71,
281,282,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:23,eduroam,[WPA2-EAP-CCMP][ESS],2437,-69,
282,283,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:94:e4:6a:20:d3,sterg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2437,-72,
283,284,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a0,MatiesWifi,[ESS],2412,-68,
284,285,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:c1:40:94:0c:91,Bitfy,[ESS],2437,-82,
285,286,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a0,MatiesWifi,[ESS],2412,-87,
286,287,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-87,
287,288,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:03,eduroam,[WPA2-EAP-CCMP][ESS],2412,-86,
288,289,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-88,
289,290,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:83,Secure,[WPA2-EAP-CCMP][ESS],2412,-79,
290,291,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-71,
291,292,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-88,
292,293,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:82,MatiesWifi,[ESS],2412,-89,
293,294,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-86,
294,295,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-78,
295,296,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
296,297,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-70,
297,298,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a3,Secure,[WPA2-EAP-CCMP][ESS],2412,-74,
298,299,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:23,eduroam,[WPA2-EAP-CCMP][ESS],2462,-85,
299,300,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-79,
300,301,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e3,MatiesWifi,[ESS],2412,-79,
301,302,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:a2,Clickers,[ESS],2412,-86,
302,303,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:62,MatiesWifi,[ESS],2412,-83,
303,304,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:12:c2,MatiesWifi,[ESS],2462,-86,
304,305,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:12:c1,Clickers,[ESS],2462,-88,
305,306,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:81,eduroam,[WPA2-EAP-CCMP][ESS],2412,-79,
306,307,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-79,
307,308,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-80,
308,309,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:eb:02,eduroam,[WPA2-EAP-CCMP][ESS],2412,-97,
309,310,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:82,MatiesWifi,[ESS],2412,-78,
310,311,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:61,Clickers,[ESS],2412,-83,
311,312,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:03,Clickers,[ESS],2412,-84,
312,313,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:01,Clickers,[ESS],2412,-88,
313,314,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:20,Clickers,[ESS],2462,-89,
314,315,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:eb:01,MatiesWifi,[ESS],2412,-96,
315,316,1411637062659.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f3:02,Clickers,[ESS],2412,-97,
316,317,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-53,
317,318,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a1,eduroam,[WPA2-EAP-CCMP][ESS],2462,-90,
318,319,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:20,Clickers,[ESS],2437,-74,
319,320,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:23,eduroam,[WPA2-EAP-CCMP][ESS],2437,-71,
320,321,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:94:e4:6a:20:d3,sterg,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2437,-67,
321,322,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:11:a0,MatiesWifi,[ESS],2412,-68,
322,323,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:00,MatiesWifi,[ESS],2412,-87,
323,324,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:03,eduroam,[WPA2-EAP-CCMP][ESS],2412,-81,
324,325,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ef:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-84,
325,326,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:83,Secure,[WPA2-EAP-CCMP][ESS],2412,-77,
326,327,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:21,MatiesWifi,[ESS],2437,-71,
327,328,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:04:a0,MatiesWifi,[ESS],2462,-92,
328,329,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:19:80,Secure,[WPA2-EAP-CCMP][ESS],2412,-86,
329,330,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e2,Secure,[WPA2-EAP-CCMP][ESS],2412,-82,
330,331,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ee:60,eduroam,[WPA2-EAP-CCMP][ESS],2412,-78,
331,332,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:22,Secure,[WPA2-EAP-CCMP][ESS],2437,-73,
332,333,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:16:23,eduroam,[WPA2-EAP-CCMP][ESS],2462,-94,
333,334,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e1,Clickers,[ESS],2412,-82,
334,335,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e3,MatiesWifi,[ESS],2412,-80,
335,336,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:01:62,MatiesWifi,[ESS],2412,-88,
336,337,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:12:c2,MatiesWifi,[ESS],2462,-86,
337,338,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:12:c1,Clickers,[ESS],2462,-88,
338,339,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:81,eduroam,[WPA2-EAP-CCMP][ESS],2412,-73,
339,340,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:e0,eduroam,[WPA2-EAP-CCMP][ESS],2412,-79,
340,341,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:0f:02,Secure,[WPA2-EAP-CCMP][ESS],2412,-80,
341,342,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:eb:02,eduroam,[WPA2-EAP-CCMP][ESS],2412,-97,
342,343,1411637122661.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:00:82,MatiesWifi,[ESS],2412,-78,
